,zip_code,latitude,longitude,county
0,1001,42.062368,-72.625754,7
1,1002,42.364061,-72.458739,7
2,1003,42.389941,-72.524108,7
3,1005,42.418848,-72.106598,13
4,1007,42.27901,-72.400468,5
5,1008,42.190144,-72.95435,3
6,1009,42.211969,-72.341433,5
7,1010,42.128176,-72.205352,5
8,1011,42.300281,-72.968716,3
9,1012,42.375425,-72.858192,10
10,1013,42.154904,-72.602804,7
11,1020,42.172602,-72.562073,7
12,1022,42.197741,-72.542713,7
13,1026,42.465495,-72.918267,10
14,1027,42.295008,-72.751877,7
15,1028,42.062378,-72.498111,7
16,1029,42.193395,-73.044647,3
17,1030,42.072925,-72.686972,7
18,1031,42.329399,-72.198187,5
19,1032,42.457613,-72.81478,10
20,1033,42.244949,-72.500143,7
21,1034,42.098676,-72.961564,3
22,1035,42.356491,-72.568632,7
23,1036,42.062946,-72.417297,7
24,1037,42.372728,-72.195412,5
25,1038,42.385496,-72.606929,10
26,1039,42.404278,-72.688922,10
27,1040,42.211656,-72.642448,7
28,1050,42.286762,-72.869695,10
29,1053,42.356301,-72.713584,10
30,1054,42.468898,-72.484579,10
31,1056,42.183577,-72.457812,7
32,1057,42.093596,-72.321494,5
33,1060,42.321488,-72.630588,7
34,1062,42.328308,-72.703924,7
35,1063,42.318882,-72.63853,7
36,1066,42.406903,-72.655018,10
37,1068,42.350862,-72.044248,5
38,1069,42.187794,-72.308469,5
39,1070,42.518446,-72.919017,10
40,1071,42.16006,-72.873853,7
41,1072,42.456968,-72.417244,13
42,1073,42.226949,-72.741588,7
43,1074,42.387603,-72.09323,13
44,1075,42.256208,-72.58103,7
45,1077,42.05257,-72.777353,7
46,1079,42.197913,-72.329709,5
47,1080,42.185727,-72.361558,5
48,1081,42.061313,-72.234411,5
49,1082,42.293533,-72.278599,5
50,1083,42.203642,-72.194599,5
51,1084,42.39237,-72.882235,10
52,1085,42.153503,-72.771602,7
53,1086,42.130446,-72.793967,7
54,1088,42.391709,-72.646494,10
55,1089,42.125451,-72.649734,7
56,1092,42.191868,-72.235108,5
57,1093,42.441943,-72.661817,10
58,1094,42.359108,-72.1368,5
59,1095,42.138499,-72.420715,7
60,1096,42.39714,-72.763572,10
61,1097,42.178038,-72.832612,7
62,1098,42.394315,-72.943115,10
